station_id,n_training_batches,n_validation_batches,source,size_bin,fold,block,lat,long,nearest_other_fold_km_blocked,nearest_other_fold_km_random
LamaHCE__13,216,100,LamaHCE,3,2,99,47.455,9.662,49.50812800536646,1.8805305192343702
LamaHCE__130,292,133,LamaHCE,4,0,58,47.241,13.202,47.88754423421818,9.937893563875344
LamaHCE__131,292,133,LamaHCE,4,0,58,47.577,13.391,18.30808999192281,4.318142999432463
LamaHCE__132,233,107,LamaHCE,3,0,58,47.559,13.34,21.9014464392204,4.318142999432463
LamaHCE__133,292,132,LamaHCE,4,0,58,47.587,13.188,26.64894428798808,1.9520482003239417
LamaHCE__134,292,132,LamaHCE,4,0,58,47.594,13.163,26.282540502496584,0.715207321125975
LamaHCE__135,291,132,LamaHCE,4,0,58,47.599,13.169,25.634351274564345,0.715207321125975
LamaHCE__136,158,75,LamaHCE,1,0,58,47.729,13.048,18.360331428430186,9.306563425949141
LamaHCE__137,292,133,LamaHCE,4,0,58,47.819,13.042,9.86902981936961,3.255605461786648
LamaHCE__138,216,100,LamaHCE,3,0,58,47.83,13.047,8.706094592200909,2.00289977393772
LamaHCE__139,292,132,LamaHCE,4,0,58,47.776,13.008,15.20681826705754,4.81463595616097
LamaHCE__14,292,133,LamaHCE,4,2,99,47.401,9.761,52.25885738244329,5.561781755108283
LamaHCE__140,152,72,LamaHCE,1,2,88,47.887,13.127,7.316655956159833,7.316655956159833
LamaHCE__141,292,133,LamaHCE,4,0,58,47.848,13.048,7.316655956159833,2.00289977393772
LamaHCE__142,292,133,LamaHCE,4,0,58,47.369,12.741,63.286489381838905,10.318209216537376
LamaHCE__143,292,133,LamaHCE,4,0,58,47.431,12.843,53.19984603454475,2.032650295545836
LamaHCE__144,292,133,LamaHCE,4,0,58,47.444,12.824,52.86706926536503,2.032650295545836
LamaHCE__145,292,133,LamaHCE,4,0,58,47.588,12.703,45.9426973193668,13.703529796410402
LamaHCE__147,266,122,LamaHCE,4,0,58,47.815,12.98,13.579908017960152,4.3706460878178675
LamaHCE__148,275,125,LamaHCE,4,2,88,47.982,13.01,7.248155906775938,7.248155906775938
LamaHCE__149,292,133,LamaHCE,4,0,58,47.943,12.932,7.248155906775938,0.34180008751094376
LamaHCE__15,283,129,LamaHCE,4,2,99,47.451,9.759,47.022977178349144,3.4416538501356584
LamaHCE__150,292,133,LamaHCE,4,2,88,48.035,12.936,5.59268645629767,5.59268645629767
LamaHCE__151,292,132,LamaHCE,4,0,58,48.0,12.882,5.59268645629767,5.59268645629767
LamaHCE__152,292,133,LamaHCE,4,2,88,48.004,13.123,15.753466132136543,1.422195850809442
LamaHCE__153,258,118,LamaHCE,3,2,88,48.011,13.107,15.061935165035216,1.422195850809442
LamaHCE__154,292,133,LamaHCE,4,2,88,48.08,13.15,21.82035836153216,5.893798834129693
LamaHCE__155,292,133,LamaHCE,4,2,88,48.056,13.359,32.73170719734027,8.839365048676614
LamaHCE__156,292,133,LamaHCE,4,2,88,48.02,13.253,24.475053683851094,2.3106453190570786
LamaHCE__157,292,132,LamaHCE,4,2,88,47.985,13.256,21.73355975262599,3.6984766440599786
LamaHCE__158,242,111,LamaHCE,3,2,88,48.011,13.225,22.414648391506514,2.3106453190570786
LamaHCE__159,209,97,LamaHCE,2,2,88,48.039,13.22,23.943309287902377,3.1355836544487308
LamaHCE__16,292,133,LamaHCE,4,2,99,47.451,9.7,48.66626605029121,1.4765002935004274
LamaHCE__160,292,133,LamaHCE,4,2,88,48.133,13.151,24.864933926444355,0.23444496244697338
LamaHCE__161,292,133,LamaHCE,4,2,88,48.135,13.152,25.056989302510214,0.23444496244697338
LamaHCE__162,292,133,LamaHCE,4,2,88,48.255,13.077,31.31332114078351,3.8360322005975567
LamaHCE__163,292,133,LamaHCE,4,2,88,48.136,13.432,42.91965898844871,4.7080568356207
LamaHCE__164,292,133,LamaHCE,4,2,88,48.179,13.349,39.991209527668936,11.399805187675152
LamaHCE__165,242,111,LamaHCE,3,2,88,48.254,13.233,38.42351115021132,3.231921260173313
LamaHCE__166,279,127,LamaHCE,4,2,88,48.249,13.19,35.90574885891664,3.231921260173313
LamaHCE__167,292,133,LamaHCE,4,2,88,48.283,13.208,39.69068335991873,3.717842682992457
LamaHCE__168,212,98,LamaHCE,2,2,88,48.234,13.481,51.51982313683402,1.9125992211799372
LamaHCE__169,292,133,LamaHCE,4,2,88,48.145,13.494,46.81843959697015,4.7080568356207
LamaHCE__17,149,71,LamaHCE,1,2,99,47.376,9.678,56.984739432470484,6.83884870921802
LamaHCE__170,292,133,LamaHCE,4,2,88,48.22,13.496,51.73529123180352,1.9125992211799372
LamaHCE__171,292,133,LamaHCE,4,2,88,48.276,13.457,52.55826051300519,4.453330306435638
LamaHCE__172,292,133,LamaHCE,4,2,88,48.316,13.46,55.43252899460461,4.453330306435638
LamaHCE__174,292,133,LamaHCE,4,2,88,48.239,13.613,60.34540113582887,8.92026306048496
LamaHCE__175,292,133,LamaHCE,4,2,88,48.307,13.639,65.71725394028725,8.746670334110174
LamaHCE__176,292,133,LamaHCE,4,2,88,48.38,13.584,67.03274100228694,0.7713129455929655
LamaHCE__177,292,133,LamaHCE,4,2,88,48.378,13.574,66.31852527179144,0.7713129455929655
LamaHCE__178,292,133,LamaHCE,4,2,88,48.404,13.58,68.5127966540553,2.6849718067630794
LamaHCE__179,292,133,LamaHCE,4,2,88,48.434,13.469,64.96394671897417,8.844725671055375
LamaHCE__18,292,133,LamaHCE,4,2,99,47.438,9.696,50.109271377092576,1.4765002935004274
LamaHCE__180,283,129,LamaHCE,4,2,88,48.554,13.777,90.30336485645294,12.313458771885784
LamaHCE__181,230,106,LamaHCE,3,2,88,48.576,13.941,78.01609715217195,7.203342233620153
LamaHCE__182,292,133,LamaHCE,4,2,88,48.46,13.93,83.13029718959136,9.783481912034766
LamaHCE__183,292,133,LamaHCE,4,2,88,48.702,13.849,82.23514927004516,15.556113294444609
LamaHCE__184,292,133,LamaHCE,4,2,88,48.607,14.027,71.02221013742844,4.186810525337442
LamaHCE__185,292,133,LamaHCE,4,2,88,48.575,14.057,69.85710853941538,3.458836147642968
LamaHCE__186,292,133,LamaHCE,4,2,88,48.546,14.04,72.06056686197049,3.458836147642968
LamaHCE__188,292,133,LamaHCE,4,2,88,48.226,13.741,66.49374130380264,5.46663259008178
LamaHCE__189,292,133,LamaHCE,4,2,88,48.237,13.833,72.64059556851875,6.8466392427534
LamaHCE__19,267,122,LamaHCE,4,2,99,47.466,9.681,47.77037749248385,1.8805305192343702
LamaHCE__190,292,133,LamaHCE,4,2,88,48.231,13.925,77.37506586700196,6.8466392427534
LamaHCE__191,292,133,LamaHCE,4,2,88,48.275,13.747,70.37552832378451,5.46663259008178
LamaHCE__192,292,133,LamaHCE,4,2,88,48.328,13.807,77.63309977934502,0.9250518045548034
LamaHCE__193,292,133,LamaHCE,4,2,88,48.323,13.817,77.79765187531248,0.9250518045548034
LamaHCE__194,292,133,LamaHCE,4,2,88,48.374,13.771,77.92826907538233,6.611767642505669
LamaHCE__195,292,133,LamaHCE,4,2,88,48.374,13.902,86.26016498831639,8.46266701574005
LamaHCE__196,263,120,LamaHCE,3,2,88,48.47,14.284,59.553025847777214,0.49510702080204744
LamaHCE__197,257,118,LamaHCE,3,2,88,48.468,14.278,60.04535517920671,0.49510702080204744
LamaHCE__198,292,133,LamaHCE,4,2,88,48.37,14.145,72.16450117228038,11.38101117413953
LamaHCE__199,292,133,LamaHCE,4,2,88,48.367,14.299,62.724066090578255,11.33711645343003
LamaHCE__2,292,133,LamaHCE,4,2,99,47.084,9.914,85.26842961481498,11.582107575192365
LamaHCE__20,292,133,LamaHCE,4,2,99,47.289,10.048,62.67563451239097,7.33377642087601
LamaHCE__200,292,133,LamaHCE,4,2,88,47.623,13.831,26.463977570277002,4.515699206628982
LamaHCE__201,292,133,LamaHCE,4,2,88,47.638,13.775,26.88713093742559,0.23467153068757599
LamaHCE__202,290,132,LamaHCE,4,2,88,47.64,13.774,27.090449665190732,0.23467153068757599
LamaHCE__203,287,130,LamaHCE,4,2,88,47.574,13.847,22.03421827820238,8.932032044879058
LamaHCE__204,292,133,LamaHCE,4,2,88,47.567,13.728,18.54625329744127,8.645575165509593
LamaHCE__205,292,133,LamaHCE,4,2,88,47.554,13.639,17.700273394721616,6.8977561478958265
LamaHCE__206,292,133,LamaHCE,4,2,88,47.616,13.636,18.875977891690773,6.8977561478958265
LamaHCE__207,292,133,LamaHCE,4,2,88,47.713,13.635,23.72374572043029,1.5035774452784088
LamaHCE__208,292,133,LamaHCE,4,2,88,47.726,13.495,18.30808999192281,8.734779175502897
LamaHCE__209,292,133,LamaHCE,4,2,88,47.722,13.62,23.541800805845504,1.5035774452784088
LamaHCE__21,292,133,LamaHCE,4,2,99,47.331,9.973,57.71192095832997,7.33377642087601
LamaHCE__210,283,129,LamaHCE,4,2,88,47.754,13.667,28.54010244173156,5.14896199534858
LamaHCE__211,292,133,LamaHCE,4,2,88,47.807,13.771,38.249263230280725,1.2286863560822288
LamaHCE__212,292,133,LamaHCE,4,2,88,47.817,13.778,39.38317312426102,1.2286863560822288
LamaHCE__213,292,133,LamaHCE,4,2,88,47.858,13.342,21.965163421986517,2.5585718300748703
LamaHCE__214,292,133,LamaHCE,4,2,88,47.823,13.25,15.174695708917577,7.069536693995926
LamaHCE__215,292,133,LamaHCE,4,2,88,47.835,13.343,22.06390015781048,2.5585718300748703
LamaHCE__216,292,133,LamaHCE,4,2,88,47.807,13.46,26.09106046685835,9.273682839870865
LamaHCE__217,292,133,LamaHCE,4,2,88,47.797,13.545,27.042861354156617,8.734779175502897
LamaHCE__218,292,133,LamaHCE,4,2,88,47.957,13.614,43.89837838039555,5.67875073740749
LamaHCE__219,292,133,LamaHCE,4,2,88,47.989,13.449,33.74624734278583,6.301217428208169
LamaHCE__22,292,133,LamaHCE,4,2,99,47.358,9.881,55.086535778286986,2.2021574473630023
LamaHCE__220,292,133,LamaHCE,4,2,88,48.029,13.509,39.804132319759084,6.301217428208169
LamaHCE__221,292,133,LamaHCE,4,2,88,48.008,13.61,45.49603668539819,0.6301401758099492
LamaHCE__222,292,133,LamaHCE,4,2,88,47.939,13.49,34.472820178536274,6.342687735388917
LamaHCE__223,292,133,LamaHCE,4,2,88,48.004,13.616,45.738798460057865,0.6301401758099492
LamaHCE__224,292,133,LamaHCE,4,2,88,48.013,13.665,49.49497458185944,4.12898569439815
LamaHCE__225,292,133,LamaHCE,4,2,88,48.002,13.691,50.879257992908556,5.009539105405112
LamaHCE__226,292,133,LamaHCE,4,2,88,47.977,13.747,51.82611961634689,5.009539105405112
LamaHCE__227,292,133,LamaHCE,4,2,88,48.089,13.845,65.10646863740273,0.9170386307832108
LamaHCE__228,292,133,LamaHCE,4,2,88,48.093,13.883,67.86984533588134,2.857190263214184
LamaHCE__229,292,133,LamaHCE,4,2,88,48.097,13.848,65.67589870880019,0.9170386307832108
LamaHCE__23,208,97,LamaHCE,2,2,99,47.375,9.896,53.085057136787725,2.2021574473630023
LamaHCE__230,292,133,LamaHCE,4,2,88,47.851,13.956,48.580057611126556,11.348592755926783
LamaHCE__231,292,133,LamaHCE,4,2,88,47.95,13.993,54.103789460867596,9.754114505005061
LamaHCE__232,292,133,LamaHCE,4,2,88,48.041,13.922,64.17879034514482,7.824786144948077
LamaHCE__233,292,133,LamaHCE,4,2,88,48.056,13.93,64.58809159209706,7.304075753576609
LamaHCE__234,292,133,LamaHCE,4,2,88,48.144,14.003,66.46488062753362,1.2586367405411703
LamaHCE__235,292,133,LamaHCE,4,2,88,48.136,14.015,65.20668532041591,1.2586367405411703
LamaHCE__236,292,133,LamaHCE,4,2,88,47.912,14.111,44.86089602185178,8.245871850142825
LamaHCE__237,292,133,LamaHCE,4,2,88,48.054,14.14,52.196899959264606,5.414310510576408
LamaHCE__238,212,98,LamaHCE,2,2,88,48.076,14.205,50.61751189088187,5.414310510576408
LamaHCE__239,292,133,LamaHCE,4,2,88,48.202,14.274,53.71605173078598,8.460152696470903
LamaHCE__24,292,133,LamaHCE,4,2,99,47.39,10.041,51.4494831441204,10.24536068628807
LamaHCE__240,292,133,LamaHCE,4,2,88,48.206,14.388,46.99342969776211,8.460152696470903
LamaHCE__241,292,133,LamaHCE,4,2,88,48.346,14.451,52.73975752871369,3.2041101900823388
LamaHCE__242,184,86,LamaHCE,2,2,88,48.37,14.475,53.42432393823453,3.2041101900823388
LamaHCE__243,292,133,LamaHCE,4,2,88,48.281,14.455,47.74517833241062,7.233720769959488
LamaHCE__244,292,133,LamaHCE,4,0,58,47.384,13.435,24.340470516137493,4.173921640810567
LamaHCE__245,292,133,LamaHCE,4,0,58,47.373,13.488,23.106698768090578,4.173921640810567
LamaHCE__246,225,104,LamaHCE,3,0,58,47.382,13.562,19.982138636272403,5.6611572594949635
LamaHCE__247,292,133,LamaHCE,4,0,58,47.358,13.719,22.608962538911126,4.912961879186426
LamaHCE__248,292,133,LamaHCE,4,0,58,47.401,13.704,17.700273394721616,4.912961879186426
LamaHCE__249,116,57,LamaHCE,1,2,88,47.518,14.093,24.74574410602904,1.3974888322220984
LamaHCE__25,166,79,LamaHCE,2,2,99,47.476,10.022,41.790373695949626,4.499068506759834
LamaHCE__250,292,133,LamaHCE,4,2,88,47.507,14.102,23.392596739905862,1.3974888322220984
LamaHCE__251,292,133,LamaHCE,4,2,88,47.529,14.156,22.824235402707437,4.735930455072498
LamaHCE__252,292,133,LamaHCE,4,2,88,47.555,14.259,16.154890252794623,4.076837274798871
LamaHCE__253,292,133,LamaHCE,4,2,88,47.551,14.313,12.337335623465394,4.076837274798871
LamaHCE__254,258,118,LamaHCE,3,3,33,47.584,14.47,12.337335623465394,12.337335623465394
LamaHCE__255,292,133,LamaHCE,4,3,33,47.607,14.755,28.547825625133356,19.008638331064823
LamaHCE__256,292,133,LamaHCE,4,3,33,47.744,15.314,50.26615081309408,8.13920963285223
LamaHCE__257,287,131,LamaHCE,4,3,33,47.678,15.18,43.480912114281956,12.42483643469946
LamaHCE__258,292,133,LamaHCE,4,3,33,47.668,14.992,32.33310943265511,14.120219939776842
LamaHCE__259,250,115,LamaHCE,3,3,33,47.731,14.648,13.938654998855114,21.092916387439004
LamaHCE__26,149,71,LamaHCE,1,2,99,47.466,9.964,42.69944298644825,4.499068506759834
LamaHCE__260,292,133,LamaHCE,4,2,88,47.856,14.662,13.932157221637981,11.087723966054288
LamaHCE__261,292,133,LamaHCE,4,2,88,47.913,14.54,21.78467764644205,11.087723966054288
LamaHCE__262,292,133,LamaHCE,4,2,88,47.889,14.463,22.3500737584615,13.070989787763285
LamaHCE__263,292,133,LamaHCE,4,2,88,48.028,14.424,34.37275402131028,2.1104040668153816
LamaHCE__264,292,133,LamaHCE,4,2,88,47.672,14.116,28.275452491077935,2.5847279547079305
LamaHCE__265,292,133,LamaHCE,4,2,88,47.695,14.121,28.91455926163765,2.0237920155564226
LamaHCE__266,292,133,LamaHCE,4,2,88,47.696,14.148,27.14960397026116,2.0237920155564226
LamaHCE__267,292,133,LamaHCE,4,2,88,47.77,14.177,30.14901393980478,2.74641811703406
LamaHCE__268,292,133,LamaHCE,4,2,88,47.672,14.342,13.702516139329296,5.897606102998046
LamaHCE__269,292,133,LamaHCE,4,2,88,47.725,14.339,18.49568163263946,3.886245120092025
LamaHCE__27,292,133,LamaHCE,4,2,99,47.506,9.918,38.42656405750439,4.390430835267696
LamaHCE__270,292,133,LamaHCE,4,2,88,47.729,14.303,20.406087451365142,3.1334838102311653
LamaHCE__271,292,133,LamaHCE,4,2,88,47.703,14.282,19.325084867048,3.290367605734561
LamaHCE__272,208,97,LamaHCE,2,2,88,47.756,14.315,22.37160868054821,3.1334838102311653
LamaHCE__273,292,133,LamaHCE,4,2,88,47.769,14.216,28.01438182474417,2.0612898012425456
LamaHCE__274,292,133,LamaHCE,4,2,88,47.786,14.205,29.967031134256235,2.0612898012425456
LamaHCE__275,292,133,LamaHCE,4,2,88,47.808,14.145,34.81402776070924,3.2288919461000964
LamaHCE__276,292,133,LamaHCE,4,2,88,47.833,14.167,35.78535203816058,3.2288919461000964
LamaHCE__277,292,133,LamaHCE,4,2,88,47.869,14.213,35.93222735927889,5.27312883532522
LamaHCE__278,292,133,LamaHCE,4,2,88,47.896,14.288,32.54630955712076,5.6622737617098124
LamaHCE__279,250,115,LamaHCE,3,2,88,47.92,14.221,38.18183333694807,5.6622737617098124
LamaHCE__28,292,133,LamaHCE,4,2,99,47.532,9.874,36.03862296597427,4.390430835267696
LamaHCE__280,292,133,LamaHCE,4,2,88,48.053,14.364,39.600192606263526,5.187668826419793
LamaHCE__281,292,133,LamaHCE,4,2,88,48.046,14.433,34.69511023196519,1.6504462280027559
LamaHCE__282,292,133,LamaHCE,4,2,88,48.048,14.455,33.38736227107996,1.6504462280027559
LamaHCE__283,292,133,LamaHCE,4,2,88,48.505,14.514,43.58512804993793,12.676435242506768
LamaHCE__284,292,133,LamaHCE,4,2,88,48.446,14.542,46.69259337531808,12.082663331869584
LamaHCE__285,262,120,LamaHCE,3,2,88,48.474,14.731,35.19953749222115,5.837478937854205
LamaHCE__286,292,133,LamaHCE,4,2,88,48.34,14.578,45.957682584058105,5.378689019157915
LamaHCE__287,292,133,LamaHCE,4,2,88,48.292,14.587,41.437885417613295,5.378689019157915
LamaHCE__288,292,133,LamaHCE,4,2,88,48.209,14.57,36.11414864945765,9.043002392813445
LamaHCE__289,292,133,LamaHCE,4,2,88,48.406,14.849,28.395571593503643,5.693853788715664
LamaHCE__29,292,133,LamaHCE,4,2,99,47.48,9.775,43.58210489959335,3.4416538501356584
LamaHCE__290,292,133,LamaHCE,4,2,88,48.439,14.79,31.48236265288773,5.693853788715664
LamaHCE__291,292,133,LamaHCE,4,2,88,48.211,14.692,29.542773084285837,9.043002392813445
LamaHCE__292,292,133,LamaHCE,4,2,88,48.215,14.787,25.740595482081243,14.057549760939049
LamaHCE__293,292,133,LamaHCE,4,2,88,48.205,15.012,12.803702548201837,12.803702548201837
LamaHCE__294,267,122,LamaHCE,4,3,33,47.863,15.04,28.211907377531386,9.297468085939514
LamaHCE__295,57,32,LamaHCE,0,3,33,47.855,15.052,29.098898499447863,9.601476655477502
LamaHCE__296,57,32,LamaHCE,0,3,33,47.815,14.938,21.09929206883547,9.297468085939514
LamaHCE__297,292,133,LamaHCE,4,3,33,47.894,14.84,13.932157221637981,7.027577451471357
LamaHCE__298,84,43,LamaHCE,0,3,33,47.948,14.889,18.17886836848773,7.027577451471357
LamaHCE__299,292,133,LamaHCE,4,2,88,48.06,14.711,18.17886836848773,15.337138823090156
LamaHCE__3,258,118,LamaHCE,3,2,99,47.137,9.847,79.79293368470711,3.9481636616320075
LamaHCE__30,292,133,LamaHCE,4,2,99,47.54,9.745,38.26575903706537,0.6846678800509189
LamaHCE__300,292,133,LamaHCE,4,2,88,48.114,14.901,11.925594793756561,11.925594793756561
LamaHCE__301,292,133,LamaHCE,4,3,33,47.817,15.306,44.72001568867672,4.049674472474666
LamaHCE__302,292,133,LamaHCE,4,3,33,47.852,15.291,41.125408770213895,2.9123293440660096
LamaHCE__303,292,133,LamaHCE,4,3,33,47.867,15.323,41.71991021220016,2.9123293440660096
LamaHCE__304,292,133,LamaHCE,4,3,33,47.936,15.134,26.305876055182466,1.6808995708974797
LamaHCE__305,292,133,LamaHCE,4,3,33,47.943,15.114,24.747254108330782,1.6808995708974797
LamaHCE__306,292,133,LamaHCE,4,3,33,47.978,15.197,26.699458134919972,3.3846327836051606
LamaHCE__307,69,36,LamaHCE,0,3,33,48.005,15.176,23.76109346298432,3.3846327836051606
LamaHCE__308,292,133,LamaHCE,4,3,33,48.014,14.959,11.925594793756561,11.925594793756561
LamaHCE__309,67,36,LamaHCE,0,3,33,48.051,15.033,12.05088062749568,11.80018970614047
LamaHCE__310,292,133,LamaHCE,4,3,33,48.13,15.143,12.803702548201837,5.573338834042889
LamaHCE__311,292,133,LamaHCE,4,3,33,48.172,15.184,13.268143464225568,5.573338834042889
LamaHCE__312,292,133,LamaHCE,4,2,88,48.318,15.135,14.482023115421454,15.517229302052913
LamaHCE__313,292,133,LamaHCE,4,3,33,48.243,15.295,14.482023115421454,14.113912765881047
LamaHCE__315,292,133,LamaHCE,4,3,33,48.107,15.275,22.34606638605167,9.891131692047644
LamaHCE__316,292,133,LamaHCE,4,3,33,48.12,15.342,26.23734622786064,10.396483870093459
LamaHCE__317,292,133,LamaHCE,4,3,33,48.206,15.287,16.783970822203994,10.396483870093459
LamaHCE__318,292,133,LamaHCE,4,3,33,47.961,15.385,38.77946852829465,6.260709864859334
LamaHCE__319,24,18,LamaHCE,0,3,33,48.016,15.403,35.838192807442255,6.260709864859334
LamaHCE__32,216,100,LamaHCE,3,2,99,47.541,9.736,38.46356545054097,0.6846678800509189
LamaHCE__320,292,133,LamaHCE,4,3,33,48.098,15.523,37.75065128386237,10.276543984291543
LamaHCE__321,292,133,LamaHCE,4,3,33,48.193,15.471,28.495414049988767,12.54807662129906
LamaHCE__322,283,129,LamaHCE,4,3,100,48.366,15.369,18.099636577999007,14.73148989335413
